datetime,bon_inflow,tda_inflow,jda_inflow,mcn_inflow
2023-11-24 23:00:00,120.05301045991149,102.02127633326556,140.1160742870711,140.9764156453124
2023-11-25 00:00:00,124.95876786236458,117.33724178084023,139.78980767275402,141.13663851011552
2023-11-25 01:00:00,125.55876786236463,150.88136271432825,138.78980767275402,140.36674994251672
2023-11-25 02:00:00,125.7472530574583,150.14333680000942,120.46354105843697,141.04147136151298
2023-11-25 03:00:00,128.15301045991148,146.64333680000942,118.76354105843697,140.66637850117874
2023-11-25 04:00:00,130.5530104599115,147.88934543811575,119.28980767275404,139.67158279391467
2023-11-25 05:00:00,131.85588916113804,121.53535407622192,119.48980767275403,125.88161993804832
2023-11-25 06:00:00,130.95588916113803,108.74144909539108,120.46354105843722,111.40132278497788
2023-11-25 07:00:00,127.55301045991145,107.99544045728476,139.36354105843697,101.31656422184771
2023-11-25 08:00:00,127.46164656359119,109.6292590570529,140.31607428707107,100.22139707324541
2023-11-25 09:00:00,127.36164656359118,106.15741454296591,139.31607428707085,100.34630421291094
2023-11-25 10:00:00,125.95588916113803,107.95930224758439,140.14234090138814,100.10652707771382
2023-11-25 11:00:00,125.95588916113803,109.47337999054075,141.18980767275403,102.07641564531238
2023-11-25 12:00:00,128.25876786236458,136.0653972667534,141.18980767275403,125.23143421737932
2023-11-25 13:00:00,127.15013175868489,137.18136271432826,119.28980767275404,132.76154564978077
2023-11-25 14:00:00,127.65301045991148,137.46728497137173,104.28980767275404,138.61656422184774
2023-11-25 15:00:00,132.35588916113804,137.08136271432824,104.11607428707084,131.14667565424915
2023-11-25 16:00:00,133.75588916113804,135.5254836478161,104.28980767275404,127.9418428028512
2023-11-25 17:00:00,128.4587678623646,138.94522450462773,104.48980767275403,127.88161993804857
2023-11-25 18:00:00,124.8616465635912,119.94144909539108,104.18980767275403,126.8916570821822
2023-11-25 19:00:00,120.95876786236462,108.48934543811575,103.88980767275403,129.99686137491815
2023-11-25 20:00:00,117.75876786236458,107.58934543811574,105.18980767275403,130.8667499425167
2023-11-25 21:00:00,119.15876786236458,107.4433368000094,127.2160742870711,131.48161993804857
2023-11-25 22:00:00,122.85588916113804,108.15930224758424,153.21607428707085,131.2767870866506
2023-11-25 23:00:00,124.76164656359119,117.9696045813041,154.91607428707107,132.8567127983828
2023-11-26 00:00:00,126.05588916113804,138.91140590485958,152.38980767275402,142.37641564531236
2023-11-26 01:00:00,131.2530104599115,153.65930224758438,154.28980767275402,141.62697280731987
2023-11-26 02:00:00,133.25301045991145,164.8353540762219,135.28980767275402,145.50169422631586
